"Module","enrichment_category","Term","Overlap","Adjusted.P.value","Genes"
"NasalRNAseq_mod1","MSigDB_Hallmark_2020","Apoptosis","44/161",2.39161489535808e-11,"IFITM3;CDKN1A;BTG2;NEDD9;TNF;SAT1;GNA15;CCND2;TIMP2;CASP1;PMAIP1;HMOX1;IGFBP6;CD14;TIMP1;BID;NEFH;IER3;MCL1;PDGFRB;JUN;EGR3;GADD45B;TNFRSF12A;GADD45A;HGF;TAP1;F2;SOD2;IGF2R;EREG;ISG20;IL1A;IL6;DDIT3;IL1B;IRF1;RARA;CD69;SQSTM1;PLCB2;ATF3;CD44;BIRC3"
"NasalRNAseq_mod1","MSigDB_Hallmark_2020","Epithelial Mesenchymal Transition","50/200",2.99058877980054e-11,"CXCL6;CXCL8;SERPINE2;WIPF1;ITGB3;TNFAIP3;CXCL1;AREG;FGF2;SAT1;GLIPR1;LGALS1;BASP1;ANPEP;TIMP1;PDGFRB;TNFRSF12A;TPM4;PLAUR;EMP3;GEM;GREM1;VCAN;COL8A2;ITGA5;CD44;FBN2;LRRC15;PCOLCE2;THBS2;THBS1;FSTL3;SPP1;FLNA;MSX1;IL32;JUN;TGFB1;GADD45B;GADD45A;INHBA;VEGFA;MFAP5;IL6;FAP;COL5A3;PMP22;PTX3;TGFBI;VIM"
"NasalRNAseq_mod1","MSigDB_Hallmark_2020","Hypoxia","46/200",3.7115727855033e-09,"PPP1R15A;CDKN1A;PFKFB3;SDC2;PDGFB;CXCR4;TNFAIP3;ADM;PYGM;IRS2;SLC2A3;SLC2A5;NDRG1;HK2;ZFP36;NFIL3;STC2;HAS1;KIF5A;PIM1;HMOX1;PPFIA4;IER3;TKTL1;JUN;EDN2;PKLR;DUSP1;PGAM2;PLAUR;FOS;PNRC1;JMJD6;FOSL2;VEGFA;ISG20;KLF7;IL6;KLF6;DDIT3;MAFF;PLIN2;ANGPTL4;TGFBI;ATF3;GALK1"
"NasalRNAseq_mod1","MSigDB_Hallmark_2020","p53 Pathway","39/200",6.17166050324681e-06,"PPP1R15A;CDKN1A;BTG2;NOTCH1;RGS16;RNF19B;SLC3A2;SLC7A11;IFI30;SAT1;NDRG1;CCND2;SOCS1;CASP1;HMOX1;UPP1;IER5;IER3;PLK3;JUN;TGFB1;GADD45A;VDR;SPHK1;RHBDF2;OSGIN1;LIF;TAP1;FOS;IL1A;PTPRE;DDIT3;NINJ1;TNFSF9;TRIB3;MXD1;ATF3;ADA;HBEGF"
"NasalRNAseq_mod1","MSigDB_Hallmark_2020","Apical Junction","37/200",3.71828683719609e-05,"CD86;NLGN3;CD274;ICAM2;ATP1A3;NRXN2;ICAM4;ICAM5;ACTB;ICAM1;CNN2;CALB2;PDZD3;RAC2;SIRPA;STX4;MADCAM1;VASP;CAP1;FYB1;ACTN3;SYK;ACTN2;MSN;RHOF;TRAF1;MMP9;CLDN6;CLDN11;ACTA1;VCAN;PTPRC;ZYX;FSCN1;PECAM1;TGFBI;SKAP2"
"NasalRNAseq_mod1","MSigDB_Hallmark_2020","UV Response Up","31/158",5.32098598865217e-05,"BTG2;SHOX2;FURIN;ARRB2;CXCL2;ICAM1;HTR7;CA2;HMOX1;MSX1;BID;JUNB;LYN;PLCL1;TAP1;SLC6A12;FOS;HLA-F;SOD2;NFKBIA;NR4A1;IL6;COL2A1;GAL;IRF1;FGF18;PPIF;CYP1A1;FOSB;SQSTM1;ATF3"
"NasalRNAseq_mod1","MSigDB_Hallmark_2020","Angiogenesis","12/36",0.000105238404534541,"CXCL6;THBD;VCAN;CCND2;SPP1;PRG2;LPL;OLR1;MSX1;TIMP1;PGLYRP1;VEGFA"
"NasalRNAseq_mod1","MSigDB_Hallmark_2020","Coagulation","27/138",0.000169698003284801,"CFD;CPB2;SERPINA1;SERPINC1;ITGB3;HPN;PLEK;PDGFB;FURIN;C8B;THBS1;THBD;PLAU;C9;OLR1;TIMP1;SH2B2;SERPINB2;APOA1;GP1BA;F2;MMP8;MMP9;DUSP6;KLF7;MAFF;PECAM1"
"NasalRNAseq_mod1","MSigDB_Hallmark_2020","Myogenesis","32/200",0.00175525311988142,"CFD;CDKN1A;COL15A1;NOTCH1;PYGM;LSP1;FGF2;STC2;PPFIA4;PDLIM7;MYBPC3;SVIL;MEF2C;TGFB1;ACTN3;GADD45B;ACTN2;ACSL1;DAPK2;SPHK1;FST;IFRD1;PGAM2;MYBPH;ACTA1;RIT1;PTP4A3;TNNT3;ITGA7;KIFC3;CRYAB;HBEGF"
"NasalRNAseq_mod1","MSigDB_Hallmark_2020","Reactive Oxygen Species Pathway","10/49",0.0226159552572574,"CDKN2D;SBNO2;SRXN1;FES;LSP1;OXSR1;SOD2;MPO;JUNB;FTL"
"NasalRNAseq_mod1","MSigDB_Hallmark_2020","mTORC1 Signaling","28/200",0.0226159552572574,"PPP1R15A;CDKN1A;BTG2;ITGB2;FGL2;CXCR4;SLA;SLC2A3;SLC7A11;IFI30;CFP;CORO1A;HK2;PNP;NFIL3;NAMPT;MAP2K3;IFRD1;MLLT11;SLC7A5;RIT1;MTHFD2;DDIT3;TRIB3;BCAT1;SQSTM1;GLA;SKAP2"
"NasalRNAseq_mod2","GO_Biological_Process_2021","cilium movement (GO:0003341)","31/52",8.75424636550522e-22,"CFAP61;SPAG17;SPEF2;SPEF1;DNAH7;DNAH5;DNAH9;RSPH9;CFAP206;TTC29;TEKT1;ZBBX;TEKT2;TEKT3;ROPN1L;TEKT4;TEKT5;SPA17;DNAI1;CCDC39;DNAI2;DNAH11;RSPH4A;CFAP73;DNAAF1;CFAP70;DNAAF4;CFAP100;CFAP54;CFAP53;CCDC40"
"NasalRNAseq_mod2","GO_Biological_Process_2021","cilium assembly (GO:0060271)","63/314",8.19023658822562e-15,"CEP126;TTC26;IFT172;CETN2;KIF17;TUBA1A;MCIDAS;TEKT1;DZIP1L;TEKT2;TEKT3;CFAP46;NEK2;TEKT4;TEKT5;CNGA4;CFAP43;IFT57;CC2D2A;DYNC2H1;CCDC39;CFAP52;DNAI2;DNAAF3;DNAAF1;CCDC113;RFX3;RPGRIP1L;LZTFL1;CFAP221;RP1;BBOF1;ZMYND10;CFAP54;IFT46;CCNO;CCDC40;ARL6;DNAH5;RSPH9;CFAP206;TMEM67;TTC21B;NPHP1;PLK4;CFAP74;RSPH4A;CCDC13;CFAP70;DCDC2;FOXJ1;FUZ;TMEM231;IFT22;RSPH1;TTC30B;UBXN10;CDK1;B9D1;DYNLRB2;CCDC65;CEP41;DZIP1"
"NasalRNAseq_mod2","GO_Biological_Process_2021","cilium-dependent cell motility (GO:0060285)","16/23",3.06703846901931e-12,"DNAH3;CCDC39;DNAH2;DNAH7;RFX3;RSPH9;TEKT1;EFHC1;TEKT2;TEKT3;CCDC65;TEKT4;EFHC2;TEKT5;CFAP54;DRC1"
"NasalRNAseq_mod2","GO_Biological_Process_2021","axoneme assembly (GO:0035082)","18/34",4.1988386342803e-11,"SPAG17;TTC26;CCDC39;CFAP74;RSPH4A;SPEF1;DNAAF3;DNAAF1;DNAJB13;FOXJ1;RSPH9;CFAP206;RP1;RSPH1;CFAP46;CCDC65;DRC1;CCDC40"
"NasalRNAseq_mod2","GO_Biological_Process_2021","cilium organization (GO:0044782)","46/228",8.30576091599941e-11,"ROPN1B;CFAP61;CEP126;TTC26;ARL6;IFT172;DNAH5;TTC29;CFAP126;CATIP;MCIDAS;TMEM67;TEKT1;DZIP1L;TEKT2;TEKT3;TEKT4;TEKT5;CNGA4;CFAP43;CC2D2A;DYNC2H1;PLK4;CFAP52;DNAI2;DNAAF1;CFAP70;CCDC113;RFX3;DCDC2;FOXJ1;FUZ;LZTFL1;IQCG;TMEM231;ARMC2;CFAP221;UBXN10;B9D1;CCDC65;CEP41;MNS1;DZIP1;CFAP54;IFT46;CCNO"
"NasalRNAseq_mod2","GO_Biological_Process_2021","axonemal dynein complex assembly (GO:0070286)","15/32",3.47502216440746e-08,"CCDC39;DNAI2;CFAP73;DNAH7;DNAAF3;DNAH5;DNAAF1;LRRC49;DNAAF4;CFAP100;CCDC65;ZMYND10;DRC1;DNAI1;CCDC40"
"NasalRNAseq_mod2","GO_Biological_Process_2021","epithelial cilium movement involved in extracellular fluid movement (GO:0003351)","11/20",1.20561640301723e-06,"CCDC39;SPAG17;SPEF2;DNAAF1;NEK10;RFX3;ROPN1L;DNAAF4;SPA17;CFAP53;CCDC40"
"NasalRNAseq_mod2","GO_Biological_Process_2021","regulation of cilium movement (GO:0003352)","8/10",2.07781453184566e-06,"CCDC39;DNAH11;DNAAF1;CCDC65;CFAP206;CFAP43;DRC1;CCDC40"
"NasalRNAseq_mod2","GO_Biological_Process_2021","motile cilium assembly (GO:0044458)","8/12",1.8259863373003e-05,"CCDC39;DNAAF3;MCIDAS;DNAAF1;RSPH9;BBOF1;ZMYND10;CCDC40"
"NasalRNAseq_mod2","GO_Biological_Process_2021","cilium movement involved in cell motility (GO:0060294)","7/9",2.27230934249461e-05,"TEKT1;TEKT2;TEKT3;RSPH9;TEKT4;TEKT5;CFAP54"
"NasalRNAseq_mod2","GO_Biological_Process_2021","inner dynein arm assembly (GO:0036159)","8/13",3.68270717390564e-05,"CCDC39;CFAP100;CFAP73;DNAH7;DNAAF1;DNAAF4;ZMYND10;CCDC40"
"NasalRNAseq_mod2","GO_Biological_Process_2021","plasma membrane bounded cell projection assembly (GO:0120031)","40/278",3.73655363376035e-05,"CEP126;TTC26;SPEF1;ARL6;IFT172;DNAH5;MYLK;MCIDAS;TMEM67;TEKT1;DZIP1L;TEKT2;TEKT3;TEKT4;TEKT5;CNGA4;CFAP43;CC2D2A;DYNC2H1;PLK4;CFAP52;DNAI2;DNAAF1;CFAP70;CCDC113;RFX3;DCDC2;FOXJ1;FUZ;LZTFL1;TMEM231;CFAP221;UBXN10;B9D1;CCDC65;CEP41;DZIP1;CFAP54;IFT46;CCNO"
"NasalRNAseq_mod2","GO_Biological_Process_2021","regulation of cilium beat frequency (GO:0003356)","6/7",6.11278265387419e-05,"CCDC39;DNAH11;DNAAF1;CFAP206;CFAP43;CCDC40"
"NasalRNAseq_mod2","GO_Biological_Process_2021","determination of left/right symmetry (GO:0007368)","13/42",0.00010254987528554,"CCDC39;DNAH11;DNAI2;ARL6;DNAH5;DNAAF1;FOXJ1;RFX3;DNAAF4;ENKUR;DNAI1;CFAP53;CCDC40"
"NasalRNAseq_mod2","GO_Biological_Process_2021","microtubule bundle formation (GO:0001578)","13/45",0.000232027630734876,"TTC26;CFAP74;RSPH4A;SPEF1;FOXJ1;RSPH9;CFAP206;RP1;RSPH1;TPPP3;CFAP46;GAS2L2;CCDC40"
"NasalRNAseq_mod2","GO_Biological_Process_2021","multi-ciliated epithelial cell differentiation (GO:1903251)","5/8",0.0061315883377103,"PLK4;CCDC78;MCIDAS;DEUP1;CCNO"
"NasalRNAseq_mod2","GO_Biological_Process_2021","outer dynein arm assembly (GO:0036158)","7/18",0.00737492461311821,"DNAI2;DNAAF1;DNAH5;LRRC49;DNAAF4;ZMYND10;DNAI1"
"NasalRNAseq_mod2","GO_Biological_Process_2021","extracellular transport (GO:0006858)","6/13",0.00753269360291961,"SPAG17;SPEF2;ROPN1L;DNAAF4;SPA17;CCDC40"
"NasalRNAseq_mod2","GO_Biological_Process_2021","microtubule-based transport (GO:0099111)","6/13",0.00753269360291961,"SPAG17;SPEF2;ROPN1L;DNAAF4;SPA17;CCDC40"
"NasalRNAseq_mod2","GO_Biological_Process_2021","epithelial cilium movement involved in determination of left/right asymmetry (GO:0060287)","5/9",0.0104992477875263,"CCDC39;DNAAF1;RFX3;CFAP53;CCDC40"
"NasalRNAseq_mod2","GO_Biological_Process_2021","intraciliary transport involved in cilium assembly (GO:0035735)","10/40",0.0111725108664835,"DYNC2H1;TTC26;IFT22;TTC30B;IFT172;TTC21B;DYNLRB2;IFT57;IFT46;KIF17"
"NasalRNAseq_mod2","GO_Biological_Process_2021","exogenous drug catabolic process (GO:0042738)","7/22",0.0247977332318437,"CYP2A6;CYP2C8;CYP2W1;CYP2B6;CYP2A13;NR1I2;CYP2F1"
"NasalRNAseq_mod2","GO_Biological_Process_2021","determination of bilateral symmetry (GO:0009855)","8/29",0.025158294530312,"DNAH11;DNAI2;ARL6;DNAH5;FOXJ1;DNAAF4;DNAI1;CFAP53"
"NasalRNAseq_mod2","GO_Biological_Process_2021","drug catabolic process (GO:0042737)","7/23",0.0310221479384781,"CYP2A6;CYP2C8;CYP2W1;CYP2B6;CYP2A13;NR1I2;CYP2F1"
"NasalRNAseq_mod2","KEGG_2021_Human","Metabolism of xenobiotics by cytochrome P450","15/76",0.00720822704300261,"ADH1C;ADH7;ADH6;HPGDS;CYP2A6;CYP2B6;CYP2A13;GSTA3;GSTA2;GSTA1;UGT2A2;UGT2A1;CYP2F1;UGT1A9;UGT1A8"
"NasalRNAseq_mod2","KEGG_2021_Human","Drug metabolism","18/108",0.00720822704300261,"MAOB;ADH1C;FMO3;ADH7;FMO5;ADH6;HPGDS;CYP2C8;CYP2A6;CYP2B6;GSTA3;GSTA2;GSTA1;UGT2A2;UGT2A1;UGT1A9;UGT1A8;CES1"
"NasalRNAseq_mod2","KEGG_2021_Human","Retinol metabolism","13/68",0.0122106638757442,"ADH1C;HSD17B6;ADH7;RPE65;ADH6;CYP2A6;CYP2C8;CYP2W1;CYP2B6;UGT2A2;UGT2A1;UGT1A9;UGT1A8"
"NasalRNAseq_mod2","MSigDB_Hallmark_2020","Spermatogenesis","19/135",0.0159197416454108,"CRISP2;PACRG;DDX4;DDX25;GAD1;ZPBP;PCSK4;MLF1;CLGN;ZC2HC1C;PCSK1N;NPHP1;TEKT2;CDK1;NEK2;SCG3;TNNI3;TCP11;CFTR"
"NasalRNAseq_mod3","GO_Biological_Process_2021","extracellular structure organization (GO:0043062)","42/216",8.40894744129522e-17,"VIT;SPARC;COL16A1;LAMA1;ELN;TNC;NID1;NID2;ADAMTS10;COL19A1;ADAMTSL5;ADAMTS19;ADAMTS18;JAM2;ADAMTS6;JAM3;POSTN;COL27A1;COL23A1;APLP1;MMP3;FN1;BGN;LAMB1;NPNT;DCN;MMP11;SMOC2;COL3A1;COL1A2;MMP16;COL4A2;COL5A1;COL4A1;ITGA10;COL7A1;COL6A1;MFAP2;COL4A6;COL8A1;RECK;FBN1"
"NasalRNAseq_mod3","GO_Biological_Process_2021","external encapsulating structure organization (GO:0045229)","42/217",8.40894744129522e-17,"VIT;SPARC;COL16A1;LAMA1;ELN;TNC;NID1;NID2;ADAMTS10;COL19A1;ADAMTSL5;ADAMTS19;ADAMTS18;JAM2;ADAMTS6;JAM3;POSTN;COL27A1;COL23A1;APLP1;MMP3;FN1;BGN;LAMB1;NPNT;DCN;MMP11;SMOC2;COL3A1;COL1A2;MMP16;COL4A2;COL5A1;COL4A1;ITGA10;COL7A1;COL6A1;MFAP2;COL4A6;COL8A1;RECK;FBN1"
"NasalRNAseq_mod3","GO_Biological_Process_2021","extracellular matrix organization (GO:0030198)","47/300",2.78197026785294e-15,"VIT;SPARC;COL16A1;TMPRSS6;LAMA1;ELN;COL12A1;TNC;NID1;NID2;ADAMTS10;COL19A1;FLRT2;ADAMTSL5;ADAMTS19;ADAMTS18;JAM2;ADAMTS6;JAM3;POSTN;COL27A1;COL25A1;COL23A1;APLP1;MMP3;FN1;BGN;LAMB1;NPNT;DCN;MMP11;SMOC2;COL3A1;COL1A2;MMP16;COL4A2;COL5A1;COL4A1;ITGA10;P4HA3;COL7A1;COL6A1;MFAP2;COL4A6;COL8A1;RECK;FBN1"
"NasalRNAseq_mod3","GO_Biological_Process_2021","cell-cell adhesion via plasma-membrane adhesion molecules (GO:0098742)","24/170",2.66770525806722e-06,"ROBO3;TENM2;TENM3;TENM4;CDH7;CDH6;PTPRD;TRO;CLDN10;CDH2;FLRT3;CDH22;CDH11;CLDN19;FAT2;CDH13;HMCN1;CNTN4;FAT4;LRRC4C;GPC6;NECTIN3;SDK2;ADGRL3"
"NasalRNAseq_mod3","GO_Biological_Process_2021","nervous system development (GO:0007399)","42/447",2.66770525806722e-06,"SEMA5A;GPM6A;GDA;DLX6;ZC4H2;NRXN1;MSI1;LDB2;NR2E1;NTF4;FGF5;DMBX1;CDH2;FLRT3;ADAM23;NTF3;PCDHA5;SPOCK1;NRCAM;DRD1;ASIC2;PCDHA6;EMX2;SRRM4;SEMA6A;APLP1;FN1;NRG1;GFRA1;PROX1;POU3F1;SOX10;PCDHA11;NELL1;GDNF;NAV3;ARTN;DLG4;FAT4;CNTN4;SDK2;ADGRL3"
"NasalRNAseq_mod3","GO_Biological_Process_2021","collagen fibril organization (GO:0030199)","16/89",2.57442378268395e-05,"COL16A1;COL27A1;COL25A1;COL12A1;COL23A1;COL19A1;COL3A1;COL1A2;COL4A2;COL5A1;COL4A1;COL7A1;P4HA3;COL6A1;COL4A6;COL8A1"
"NasalRNAseq_mod3","GO_Biological_Process_2021","synapse organization (GO:0050808)","18/126",0.00012790648442347,"UNC13C;GPM6A;ZC4H2;NRXN1;ELFN1;PTPRD;CACNB2;CDH2;FLRT3;NRCAM;DRD1;MAPT;LRRC4C;PAK3;GPC6;SDK2;SNCA;ADGRL3"
"NasalRNAseq_mod3","GO_Biological_Process_2021","basement membrane organization (GO:0071711)","7/16",0.000159080941505408,"RAMP2;FLRT2;COL4A1;LAMB4;LAMB1;NID1;NID2"
"NasalRNAseq_mod3","GO_Biological_Process_2021","neural crest cell development (GO:0014032)","10/45",0.000696612478029655,"SEMA5A;SEMA6A;CDH2;GDNF;SEMA3D;SEMA6D;SNAI2;NRG1;RADIL;SOX10"
"NasalRNAseq_mod3","GO_Biological_Process_2021","regulation of anatomical structure morphogenesis (GO:0022603)","16/123",0.00129535793361802,"BRSK1;PHLDB1;BRSK2;SPARC;DLL1;SFRP1;BMPER;CDH2;GDNF;ADGRB3;CHN1;TNIK;MAPT;LRRC4C;PAK3;LZTS1"
"NasalRNAseq_mod3","GO_Biological_Process_2021","adherens junction organization (GO:0034332)","10/49",0.00129535793361802,"CDH6;RAMP2;CDH2;CADM2;CDH11;CDH22;CDH13;NECTIN3;CDH7;JAM3"
"NasalRNAseq_mod3","GO_Biological_Process_2021","axonogenesis (GO:0007409)","23/240",0.00236396963662574,"EPHA5;SEMA5A;ROBO3;BRSK1;EPHA7;BRSK2;SEMA6A;DCC;LAMA1;SEMA3D;SEMA6D;NRXN1;GFRA1;GDNF;ARTN;DOK6;SLITRK5;NRCAM;NCAM1;SLIT3;CNTN4;PAK3;LGR6"
"NasalRNAseq_mod3","GO_Biological_Process_2021","regulation of neuron differentiation (GO:0045664)","12/79",0.00322911293543634,"NTF4;HEYL;ZC4H2;NTF3;NRCAM;NREP;CNTN4;ADRA2C;DLL1;BMP7;BEND6;FGFR1"
"NasalRNAseq_mod3","GO_Biological_Process_2021","axon guidance (GO:0007411)","20/203",0.00496539390668391,"EPHA5;SEMA5A;ROBO3;EPHA7;SEMA6A;DCC;LAMA1;SEMA3D;SEMA6D;NRXN1;GFRA1;GDNF;ARTN;DOK6;CHN1;NCAM1;SLIT3;CNTN4;LGR6;RNF165"
"NasalRNAseq_mod3","GO_Biological_Process_2021","regulation of vascular endothelial growth factor signaling pathway (GO:1900746)","6/19",0.00496539390668391,"CCBE1;SMOC2;SEMA6A;DLL1;DCN;JCAD"
"NasalRNAseq_mod3","GO_Biological_Process_2021","neural crest cell migration (GO:0001755)","8/37",0.00496539390668391,"SEMA5A;SEMA6A;GDNF;SEMA3D;SEMA6D;FN1;RADIL;SOX10"
"NasalRNAseq_mod3","GO_Biological_Process_2021","positive regulation of cell differentiation (GO:0045597)","23/258",0.00515026232471275,"TGFB1I1;LMO3;ZC4H2;NPNT;ADRA2C;BMP7;FOXN1;HEYL;NELL1;GJA1;SFRP1;SULT1E1;CDH2;GDNF;PDPN;BOC;ALX1;NRCAM;PRKD1;TP63;FGFR1;LTF;BEND6"
"NasalRNAseq_mod3","GO_Biological_Process_2021","homophilic cell adhesion via plasma membrane adhesion molecules (GO:0007156)","10/60",0.00515026232471275,"TRO;ROBO3;TENM3;CDH2;CDH13;FAT2;HMCN1;CNTN4;NECTIN3;SDK2"
"NasalRNAseq_mod3","GO_Biological_Process_2021","cell junction assembly (GO:0034329)","13/102",0.00676339639673631,"GPM6A;NRXN1;FN1;CDH7;CDH6;CDH2;FLRT3;CDH22;CDH11;NRCAM;DRD1;SDK2;ADGRL3"
"NasalRNAseq_mod3","GO_Biological_Process_2021","regulation of axonogenesis (GO:0050770)","9/51",0.00710085546814592,"BRSK1;LINGO1;NGFR;BRSK2;CDH2;CHN1;THY1;LRRC4C;PAK3"
"NasalRNAseq_mod3","GO_Biological_Process_2021","ameboidal-type cell migration (GO:0001667)","9/52",0.007929274612868,"SEMA5A;SEMA6A;GDNF;SEMA3D;SEMA6D;GPC3;FAT2;RADIL;SOX10"
"NasalRNAseq_mod3","GO_Biological_Process_2021","regulation of potassium ion transport (GO:0043266)","7/31",0.00844144113365972,"DPP10;KCNH2;DPP6;KCNN2;DRD1;NOS1;VIP"
"NasalRNAseq_mod3","GO_Biological_Process_2021","endodermal cell differentiation (GO:0035987)","7/32",0.00989837721794967,"COL4A2;COL7A1;COL12A1;COL6A1;FN1;COL8A1;LAMB1"
"NasalRNAseq_mod3","GO_Biological_Process_2021","regulation of cell migration (GO:0030334)","30/408",0.00989837721794967,"SEMA5A;CAMK2B;SEMA3D;STC1;THY1;LDB2;FGF1;FGF5;FGF7;WNT11;FGF9;DPYSL3;NTF3;PDPN;ENPP2;FGF20;DRD1;NGFR;SEMA6A;SEMA6D;NTRK3;LAMB1;SFRP1;NAV3;CLDN19;SNAI2;CDH13;LGR6;RECK;TDGF1"
"NasalRNAseq_mod3","GO_Biological_Process_2021","positive regulation of neuron differentiation (GO:0045666)","8/43",0.00989837721794967,"HEYL;ZC4H2;FGF20;NRCAM;PROX1;ADRA2C;BEND6;FGFR1"
"NasalRNAseq_mod3","GO_Biological_Process_2021","modulation of chemical synaptic transmission (GO:0050804)","13/109",0.00989837721794967,"GRID1;RIMS2;NTF4;CDH2;NRG3;DLG4;GRM8;NTF3;TMEM108;DLGAP1;NPTXR;LRRC4C;NPTX2"
"NasalRNAseq_mod3","GO_Biological_Process_2021","myoblast fusion (GO:0007520)","5/15",0.0102695833644519,"ADGRB3;NOS1;CACNA1H;JAM2;KCNH1"
"NasalRNAseq_mod3","GO_Biological_Process_2021","skeletal system development (GO:0001501)","16/158",0.0111962191043534,"DLX6;STC1;BMP8B;TNFRSF11B;BMP7;COL19A1;GJA1;COL1A2;WNT11;ANKH;MMP16;BGLAP;CDH11;FGFR3;FBN1;FGFR1"
"NasalRNAseq_mod3","GO_Biological_Process_2021","peripheral nervous system development (GO:0007422)","6/25",0.0147531637332638,"NTF4;GDNF;ARTN;NTF3;ASIC2;SOX10"
"NasalRNAseq_mod3","GO_Biological_Process_2021","endoderm formation (GO:0001706)","7/36",0.0167457906805707,"COL4A2;COL7A1;COL12A1;COL6A1;FN1;COL8A1;LAMB1"
"NasalRNAseq_mod3","GO_Biological_Process_2021","regulation of neuron projection development (GO:0010975)","16/165",0.0167457906805707,"CAMK2B;BRSK1;BRSK2;TENM3;WNT3A;DCC;NTRK3;CDH2;LRRC7;DPYSL3;CHN1;SPOCK1;ROR1;PRKD1;LRRC4C;PAK3"
"NasalRNAseq_mod3","GO_Biological_Process_2021","adenylate cyclase-activating G protein-coupled receptor signaling pathway (GO:0007189)","13/118",0.0180012048186603,"RAMP2;PTGER3;ADCY1;ADRA2C;ADGRG2;ADGRB3;UCN2;ADGRD2;DRD1;S1PR5;VIP;LGR5;ADGRL3"
"NasalRNAseq_mod3","GO_Biological_Process_2021","generation of neurons (GO:0048699)","18/202",0.0187996446620259,"GPM6A;BRSK1;WNT10A;BRSK2;EMX2;WNT3A;DLL1;PTPRD;HEYL;WNT11;ARTN;LHX2;SPOCK1;NRCAM;MAPT;ASTN1;ADGRL3;FGFR1"
"NasalRNAseq_mod3","GO_Biological_Process_2021","potassium ion transport (GO:0006813)","13/122",0.0233582544691232,"KCNG1;KCNH2;KCNJ5;KCNH8;KCNA1;KCNB2;KCNC4;KCNA2;ABCC9;KCNQ5;KCNN2;KCNJ1;KCNH1"
"NasalRNAseq_mod3","GO_Biological_Process_2021","cellular response to fibroblast growth factor stimulus (GO:0044344)","11/92",0.0233582544691232,"FGF5;FGF7;SFRP1;FGF9;FLRT2;FLRT3;FGF20;FGF1;FGFR3;TDGF1;FGFR1"
"NasalRNAseq_mod3","GO_Biological_Process_2021","potassium ion transmembrane transport (GO:0071805)","14/139",0.0233582544691232,"KCNG1;KCNH2;KCNJ5;KCNH8;KCNA1;KCNB2;KCNC4;KCNA2;ABCC9;KCNT2;KCNQ5;KCNN2;KCNJ1;KCNH1"
"NasalRNAseq_mod3","GO_Biological_Process_2021","positive regulation of epithelial cell proliferation (GO:0050679)","13/123",0.0233582544691232,"SEMA5A;PPP1R16B;ODAM;LAMB1;PROX1;FGF1;FGF7;SFRP1;FGF9;CDH13;PRKD1;VIP;SCG2"
"NasalRNAseq_mod3","GO_Biological_Process_2021","neuron projection morphogenesis (GO:0048812)","14/140",0.0233582544691232,"BRSK1;GPM6A;BRSK2;DCC;BMP7;NTF4;FLRT3;DLG4;NTF3;SLITRK5;NRCAM;TNIK;CNTN4;PAK3"
"NasalRNAseq_mod3","GO_Biological_Process_2021","ureteric bud development (GO:0001657)","5/19",0.0233582544691232,"SALL1;WNT11;GPC3;NPNT;BMP7"
"NasalRNAseq_mod3","GO_Biological_Process_2021","sprouting angiogenesis (GO:0002040)","8/52",0.0233582544691232,"SEMA5A;CCBE1;RAMP2;BMPER;CDH13;DLL1;RECK;TDGF1"
"NasalRNAseq_mod3","GO_Biological_Process_2021","axon development (GO:0061564)","10/79",0.0233582544691232,"SEMA5A;BRSK1;BRSK2;DCC;SLITRK5;NRCAM;MAPT;NREP;CNTN4;PAK3"
"NasalRNAseq_mod3","GO_Biological_Process_2021","regulation of ion transport (GO:0043269)","10/79",0.0233582544691232,"CLDN10;KCNJ5;GDNF;KCNA2;FGF20;STC1;NOS1;DRD1;KCNJ1;SNCA"
"NasalRNAseq_mod3","GO_Biological_Process_2021","neuron development (GO:0048666)","14/143",0.0267590582857535,"EPHA5;GPM6A;SRRM4;TENM2;ATP8A2;TENM3;TENM4;LAMB1;PPP1R9A;GDNF;FLRT3;TMEM108;CNTN4;MAPT"
"NasalRNAseq_mod3","GO_Biological_Process_2021","positive regulation of signal transduction (GO:0009967)","20/252",0.0300426691906811,"JAG2;CCBE1;TSLP;LMO3;NOTCH4;NRXN1;NTRK3;FGF1;DLL1;RIMS2;SMOC2;SFRP1;SALL1;TERT;DLG4;NTF3;TMEM108;LGR6;TP63;JCAD"
"NasalRNAseq_mod3","GO_Biological_Process_2021","heterophilic cell-cell adhesion via plasma membrane cell adhesion molecules (GO:0007157)","7/42",0.0304102656740867,"PTPRD;TENM2;TENM3;TENM4;HMCN1;FAT4;NECTIN3"
"NasalRNAseq_mod3","GO_Biological_Process_2021","epidermis development (GO:0008544)","10/83",0.0316530796409723,"EDAR;NTF4;FGF7;WNT10A;DCT;COL7A1;KRT5;DLL1;FOXN1;EDA2R"
"NasalRNAseq_mod3","GO_Biological_Process_2021","heart development (GO:0007507)","15/164",0.0316530796409723,"RAMP2;NTRK3;FN1;BMP7;PDLIM3;COL3A1;SALL1;SGCD;FLRT2;FLRT3;GPC3;ZFPM2;BVES;TDGF1;FBN1"
"NasalRNAseq_mod3","GO_Biological_Process_2021","synapse assembly (GO:0007416)","9/69",0.0316530796409723,"GPM6A;CDH2;FLRT3;WNT3A;NRXN1;NRCAM;DRD1;SDK2;ADGRL3"
