Module (or Feature),Analysis,P value,Adj. p value,Direction
CD8+ T Cell (CM),Longitudinal analysis DFSO Child population of non granulocytes - 2|4 shape,0.03608293859724197,0.20747689693414134,Mild
CD8+ T Cell (CM),Longitudinal analysis DFSO Child population of non granulocytes - 2|5 shape,0.012278764547571475,0.09413719486471465,Mild
CD8+ T Cell (EMRA CD57low),Longitudinal analysis DFSO Child population of non granulocytes - 1|3 shape,7.075153007839809e-5,0.003254570383606312,Severe
CD8+ T Cell (EMRA CD57low),Longitudinal analysis DFSO Child population of non granulocytes - 2|3 shape,0.002113792087140525,0.04861721800423208,Severe
CD8+ T Cell (EMRA CD57low),Longitudinal analysis DFSO Child population of non granulocytes - 2|4 shape,0.040652429308540176,0.20777908313253865,Severe
CD8+ T Cell (naive),Longitudinal analysis DFSO Child population of non granulocytes - 1|5 average,0.03957300812840194,0.18059012516296452,Mild
CD8+ T Cell (naive),Longitudinal analysis DFSO Child population of non granulocytes - 2|4 average,0.007392042659237357,0.05667232705415307,Mild
CD8+ T Cell (naive),Longitudinal analysis DFSO Child population of non granulocytes - 2|4 shape,0.03362099156395075,0.20747689693414134,Mild
CD8+ T Cell (naive),Longitudinal analysis DFSO Child population of non granulocytes - 3|4 average,0.043772079544366606,0.33558594317347734,Mild
CD8+ T Cell (naive),Longitudinal analysis DFSO Child population of non granulocytes - 3|5 average,0.02457104565907157,0.5651340501586462,Mild
CD8+ T Cell (naive),Longitudinal analysis DFSO Child population of non granulocytes - 3|5 shape,0.029569224755880127,0.15113159319672065,Mild
Conventional DC,Longitudinal analysis DFSO Child population of non granulocytes - 1|4 average,3.741325829975092e-4,0.004449723893418904,Mild
Conventional DC,Longitudinal analysis DFSO Child population of non granulocytes - 2|4 average,0.005670697700233741,0.052170418842150415,Mild
Conventional DC,Longitudinal analysis DFSO Child population of non granulocytes - 3|4 average,0.0015943451211102788,0.03666993778553641,Mild
Hematopoetic progrenitor Cell,Longitudinal analysis DFSO Child population of non granulocytes - 1|4 average,0.039088976808334966,0.16346299392576438,Severe
Hematopoetic progrenitor Cell,Longitudinal analysis DFSO Child population of non granulocytes - 2|5 average,0.02464603563079029,0.28342940975408837,Severe
Hematopoetic progrenitor Cell,Longitudinal analysis DFSO Child population of non granulocytes - 2|5 shape,0.011857093838490042,0.09413719486471465,Mild
Hematopoetic progrenitor Cell,Longitudinal analysis DFSO Child population of non granulocytes - 4|5 shape,0.022542798474672734,0.14813838997642081,Mild
ILC,Longitudinal analysis DFSO Child population of non granulocytes - 1|5 shape,0.0025241538273793667,0.029027769014862717,Severe
ILC,Longitudinal analysis DFSO Child population of non granulocytes - 2|4 average,0.04954577558461352,0.18941902020641077,Severe
ILC,Longitudinal analysis DFSO Child population of non granulocytes - 2|5 shape,1.7000949298960028e-12,7.820436677521613e-11,Severe
ILC,Longitudinal analysis DFSO Child population of non granulocytes - 3|5 shape,4.437403088235568e-5,0.0020412054205883614,Severe
ILC,Longitudinal analysis DFSO Child population of non granulocytes - 4|5 shape,0.0011823662152808103,0.05055606560747861,Severe
Monocytes (CD14+CD16-),Longitudinal analysis DFSO Child population of non granulocytes - 1|2 average,0.006227605509768437,0.16707049055270837,Severe
Monocytes (CD14+CD16-),Longitudinal analysis DFSO Child population of non granulocytes - 1|3 average,0.027520372363159424,0.1582421410881667,Severe
Monocytes (CD14+CD16-),Longitudinal analysis DFSO Child population of non granulocytes - 1|4 average,1.1162994642185659e-5,2.5674887677027016e-4,Severe
Monocytes (CD14+CD16-),Longitudinal analysis DFSO Child population of non granulocytes - 1|5 average,1.8950743270347217e-4,0.00871734190435972,Severe
Monocytes (CD14+CD16-),Longitudinal analysis DFSO Child population of non granulocytes - 2|4 average,0.017305799786144434,0.09810119765214638,Severe
Monocytes (CD14+CD16-),Longitudinal analysis DFSO Child population of non granulocytes - 2|5 average,0.006017572509989255,0.19311052569583353,Severe
Monocytes (CD14+CD16-),Longitudinal analysis DFSO Child population of non granulocytes - 3|4 average,0.03667979680185137,0.33558594317347734,Severe
Monocytes (CD14+CD16-),Longitudinal analysis DFSO Child population of non granulocytes - 3|5 average,0.023214105299555,0.5651340501586462,Severe
NK Cell (CD56hi CD16low),Longitudinal analysis DFSO Child population of non granulocytes - 1|3 average,0.007913997448741689,0.08917308355093448,Mild
NK Cell (CD56hi CD16low),Longitudinal analysis DFSO Child population of non granulocytes - 2|4 average,0.019193712584115598,0.09810119765214638,Mild
NK Cell (CD56low CD16hi CD57hi),Longitudinal analysis DFSO Child population of non granulocytes - 1|2 average,0.016025590092652555,0.2235620821571263,Mild
NK Cell (CD56low CD16hi CD57hi),Longitudinal analysis DFSO Child population of non granulocytes - 1|2 shape,0.04984600116332603,0.2579861444142784,Severe
NK Cell (CD56low CD16hi CD57hi),Longitudinal analysis DFSO Child population of non granulocytes - 1|4 average,0.010241482737504809,0.05888852574065265,Mild
NK Cell (CD56low CD16hi CD57hi),Longitudinal analysis DFSO Child population of non granulocytes - 1|4 shape,0.016120608700441835,0.0823942222467027,Severe
NK Cell (CD56low CD16hi CD57hi),Longitudinal analysis DFSO Child population of non granulocytes - 1|5 average,0.030437201662651184,0.1612109664061689,Mild
NK Cell (CD56low CD16hi CD57low),Longitudinal analysis DFSO Child population of non granulocytes - 1|2 shape,0.0021214485194371298,0.024396657973526994,Mild
NK Cell (CD56low CD16hi CD57low),Longitudinal analysis DFSO Child population of non granulocytes - 1|3 shape,0.0016969151227887989,0.03902904782414238,Mild
NK Cell (CD56low CD16hi CD57low),Longitudinal analysis DFSO Child population of non granulocytes - 1|4 average,8.656188482056096e-4,0.00663641116957634,Mild
NK Cell (CD56low CD16hi CD57low),Longitudinal analysis DFSO Child population of non granulocytes - 1|4 shape,0.0011069083638441711,0.010183556947366374,Mild
NK Cell (CD56low CD16hi CD57low),Longitudinal analysis DFSO Child population of non granulocytes - 1|5 shape,0.011736962626969123,0.08998338014009662,Mild
NK Cell (CD56low CD16hi CD57low),Longitudinal analysis DFSO Child population of non granulocytes - 2|4 average,0.011248552230410058,0.07391905751412323,Mild
NK Cell (CD56low CD16hi CD57low),Longitudinal analysis DFSO Child population of non granulocytes - 3|4 average,0.020311109521207335,0.25386124241807234,Mild
NK Cell (CD56low CD16hi CD57low),Longitudinal analysis DFSO Child population of non granulocytes - 3|5 shape,0.027966410743077427,0.15113159319672065,Mild
NK Cell (CD56low CD16hi CD57low),Longitudinal analysis DFSO Child population of non granulocytes - 4|5 shape,0.03273384835283833,0.1882196280288204,Mild
Plasmacytoid DC,Longitudinal analysis DFSO Child population of non granulocytes - 1|3 average,0.004511830721629271,0.08917308355093448,Mild
Plasmacytoid DC,Longitudinal analysis DFSO Child population of non granulocytes - 1|4 average,1.1018322578945381e-12,5.0684283863148756e-11,Mild
Plasmacytoid DC,Longitudinal analysis DFSO Child population of non granulocytes - 2|4 average,2.0142263766315424e-6,9.265441332505095e-5,Mild
Plasmacytoid DC,Longitudinal analysis DFSO Child population of non granulocytes - 3|4 average,8.127391469262638e-6,3.7386000758608134e-4,Mild
Tier4_Treg_Undefined,Longitudinal analysis DFSO Child population of non granulocytes - 1|2 shape,0.0255909966857297,0.19619764125726105,Mild
Tier4_Treg_Undefined,Longitudinal analysis DFSO Child population of non granulocytes - 1|4 average,0.0016298767435148197,0.010710618600240243,Severe
Tier4_Treg_Undefined,Longitudinal analysis DFSO Child population of non granulocytes - 1|4 shape,0.0030198973021266784,0.0231525459829712,Mild
Tier4_Treg_Undefined,Longitudinal analysis DFSO Child population of non granulocytes - 1|5 average,0.012901828165773127,0.13513877103489097,Mild
Tier4_Treg_Undefined,Longitudinal analysis DFSO Child population of non granulocytes - 2|4 average,7.916192733395149e-4,0.012138162191205896,Mild
B Cell (CD27+ switched memory),Longitudinal analysis DFSO Child to parent ratio - overall shape,0.017096286330888062,0.08087252618194248,Mild
B Cell (CD71+ activated),Longitudinal analysis DFSO Child to parent ratio - overall shape,1.477468236297642e-4,0.0021177044720266202,Mild
B Cell (Plasmablast),Longitudinal analysis DFSO Child to parent ratio - overall shape,0.04204141725865136,0.12912721015157205,Mild
CD4+ T Cell (CM),Longitudinal analysis DFSO Child to parent ratio - overall average,0.006811244542513675,0.09988987790027554,Mild
CD4+ T Cell (EM CD27hi),Longitudinal analysis DFSO Child to parent ratio - overall average,0.017684565031720303,0.19010907409099326,Severe
CD4+ T Cell (EM CD27low),Longitudinal analysis DFSO Child to parent ratio - overall shape,0.020688320651194587,0.08087252618194248,Mild
CD8+ NKT Cell,Longitudinal analysis DFSO Child to parent ratio - overall shape,4.893175933166654e-4,0.005260164128154153,Severe
CD8+ T Cell (activated),Longitudinal analysis DFSO Child to parent ratio - overall shape,0.03757437275914357,0.12428446374178256,Severe
CD8+ T Cell (CD161+ MAIT),Longitudinal analysis DFSO Child to parent ratio - overall shape,0.02031249909834244,0.08087252618194248,Mild
CD8+ T Cell (EM CD27hi),Longitudinal analysis DFSO Child to parent ratio - overall shape,0.018552401517736402,0.08087252618194248,Severe
CD8+ T Cell (EMRA CD57low),Longitudinal analysis DFSO Child to parent ratio - overall shape,0.012068897784069565,0.08087252618194248,Mild
Monocytes (CD14+CD16-),Longitudinal analysis DFSO Child to parent ratio - overall average,0.002404262644784262,0.09988987790027554,Severe
Monocytes (CD14+CD16+),Longitudinal analysis DFSO Child to parent ratio - overall shape,0.02866253242402697,0.10270740785276332,Mild
Monocytes (CD14+CD16+),Longitudinal analysis DFSO Child to parent ratio - overall average,0.006969061248856432,0.09988987790027554,Mild
NK Cell (CD56hi CD16low),Longitudinal analysis DFSO Child to parent ratio - overall shape,0.01479814512170894,0.08087252618194248,Severe
NK Cell (CD56low CD16hi CD57hi),Longitudinal analysis DFSO Child to parent ratio - overall shape,1.641313703844576e-5,7.057648926531676e-4,Severe
NK Cell (CD56low CD16hi CD57low),Longitudinal analysis DFSO Child to parent ratio - overall shape,1.0704382519050769e-4,0.0021177044720266202,Mild
Tier2_Bcell_Undefined,Longitudinal analysis DFSO Child to parent ratio - overall shape,0.013047718321065098,0.08087252618194248,Mild
B Cell (CD27+ switched memory),Longitudinal analysis DFSO Child to parent ratio - 2|4 shape,0.022694967507055963,0.16264726713390107,Mild
B Cell (CD71+ activated),Longitudinal analysis DFSO Child to parent ratio - 2|5 shape,1.7116434072839002e-4,0.007360066651320771,Mild
B Cell (CD71+ activated),Longitudinal analysis DFSO Child to parent ratio - 4|5 shape,0.009869114873347564,0.14145731318464844,Mild
B Cell (Plasmablast),Longitudinal analysis DFSO Child to parent ratio - 1|4 shape,0.004680367056132736,0.10062789170685382,Severe
B Cell (Plasmablast),Longitudinal analysis DFSO Child to parent ratio - 2|4 shape,0.008226384824511972,0.11791151581800494,Severe
B Cell (Plasmablast),Longitudinal analysis DFSO Child to parent ratio - 3|4 shape,0.026545916829085515,0.1630677748072396,Severe
CD4+ T Cell (CM),Longitudinal analysis DFSO Child to parent ratio - 1|3 average,0.004391943818321725,0.09442679209391709,Mild
CD4+ T Cell (CM),Longitudinal analysis DFSO Child to parent ratio - 2|4 shape,0.031603917443260965,0.19413835000860308,Mild
CD4+ T Cell (CM),Longitudinal analysis DFSO Child to parent ratio - 3|4 average,0.004339748887364938,0.18660920215669233,Severe
CD4+ T Cell (CM),Longitudinal analysis DFSO Child to parent ratio - 3|4 shape,0.045483960776403126,0.20512398323647862,Mild
CD4+ T Cell (CM),Longitudinal analysis DFSO Child to parent ratio - 3|5 average,0.012384453927861232,0.24556944992122234,Mild
CD4+ T Cell (CM),Longitudinal analysis DFSO Child to parent ratio - 3|5 shape,0.011069332058588866,0.07933021308655354,Severe
CD4+ T Cell (CM),Longitudinal analysis DFSO Child to parent ratio - 4|5 shape,0.01631046054036107,0.17533745080888152,Severe
CD4+ T Cell (EM CD27hi),Longitudinal analysis DFSO Child to parent ratio - 1|4 average,0.035827474079743904,0.19257267317862348,Mild
CD4+ T Cell (EM CD27hi),Longitudinal analysis DFSO Child to parent ratio - 1|5 average,0.01481208537378601,0.3302581886314812,Mild
CD4+ T Cell (EM CD27hi),Longitudinal analysis DFSO Child to parent ratio - 2|4 average,0.01899690433348114,0.20421672158492227,Mild
CD4+ T Cell (EM CD27low),Longitudinal analysis DFSO Child to parent ratio - 1|3 shape,0.028022719809457246,0.13388632797851796,Severe
CD4+ T Cell (EM CD27low),Longitudinal analysis DFSO Child to parent ratio - 1|5 average,0.024523032706759693,0.3302581886314812,Severe
CD4+ T Cell (EM CD27low),Longitudinal analysis DFSO Child to parent ratio - 1|5 shape,0.003135341976425965,0.04526148984592904,Mild
CD4+ T Cell (EM CD27low),Longitudinal analysis DFSO Child to parent ratio - 2|5 average,0.043541394721853637,0.5678230877058055,Severe
CD4+ T Cell (EM CD27low),Longitudinal analysis DFSO Child to parent ratio - 3|5 shape,5.239934706232049e-5,0.002253171923679781,Mild
CD8+ NKT Cell,Longitudinal analysis DFSO Child to parent ratio - 1|2 average,0.00850320158866087,0.3153355723540695,Mild
CD8+ NKT Cell,Longitudinal analysis DFSO Child to parent ratio - 1|3 average,1.7541737030517482e-4,0.007542946923122518,Mild
CD8+ NKT Cell,Longitudinal analysis DFSO Child to parent ratio - 1|4 average,0.0012363233384706514,0.053161903554238006,Mild
CD8+ NKT Cell,Longitudinal analysis DFSO Child to parent ratio - 2|5 shape,0.034339268956739895,0.2614242349006377,Severe
CD8+ NKT Cell,Longitudinal analysis DFSO Child to parent ratio - 3|5 shape,0.007429553831627897,0.06389416295199991,Severe
CD8+ NKT Cell,Longitudinal analysis DFSO Child to parent ratio - 4|5 shape,0.005263550017346775,0.14145731318464844,Severe
CD8+ T Cell (activated),Longitudinal analysis DFSO Child to parent ratio - 1|3 shape,0.04033481533515805,0.15962319800924923,Severe
CD8+ T Cell (activated),Longitudinal analysis DFSO Child to parent ratio - 1|4 shape,0.00824198382900689,0.11813510154909877,Severe
CD8+ T Cell (activated),Longitudinal analysis DFSO Child to parent ratio - 2|4 shape,0.002065917188283408,0.04441721954809327,Severe
CD8+ T Cell (activated),Longitudinal analysis DFSO Child to parent ratio - 3|4 average,0.035351595727079195,0.38002965406610134,Mild
CD8+ T Cell (activated),Longitudinal analysis DFSO Child to parent ratio - 3|4 shape,0.01249988752347643,0.13187457411211842,Severe
CD8+ T Cell (activated),Longitudinal analysis DFSO Child to parent ratio - 3|5 average,0.027501128482543977,0.29563713118734775,Severe
CD8+ T Cell (CD161+ MAIT),Longitudinal analysis DFSO Child to parent ratio - 1|3 shape,0.027074903063142242,0.13388632797851796,Mild
CD8+ T Cell (EM CD27hi),Longitudinal analysis DFSO Child to parent ratio - 1|5 shape,0.003157778361343886,0.04526148984592904,Severe
