"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count","dir","database","virus","knock_in"
"R-HSA-1807866","R-HSA-180786","Extension of Telomeres","7/656","50/8020",0.110561107243632,0.576813090933922,0.516727701222871,"5111/8900/79075/1763/890/641/23243",7,"up","Reactome","Human alphaherpesvirus 1 (HSV1).nasal",FALSE
"R-HSA-96608267","R-HSA-9660826","Purinergic signaling in leishmaniasis infection","4/656","23/8020",0.11350396005475,0.584742937957027,0.523831512990846,"1511/3606/719/957",4,"up","Reactome","Human alphaherpesvirus 1 (HSV1).nasal",FALSE
"R-HSA-96644247","R-HSA-9664424","Cell recruitment (pro-inflammatory response)","4/656","23/8020",0.11350396005475,0.584742937957027,0.523831512990846,"1511/3606/719/957",4,"up","Reactome","Human alphaherpesvirus 1 (HSV1).nasal",FALSE
"R-HSA-88737197","R-HSA-8873719","RAB geranylgeranylation","8/656","60/8020",0.114002456688227,0.584742937957027,0.523831512990846,"5874/9609/84932/9363/5872/401409/51560/401258",8,"up","Reactome","Human alphaherpesvirus 1 (HSV1).nasal",FALSE
"R-HSA-1114656","R-HSA-111465","Apoptotic cleavage of cellular proteins","5/656","32/8020",0.116015250379081,0.588455131089449,0.527157014880385,"999/1829/63967/660/2934",5,"up","Reactome","Human alphaherpesvirus 1 (HSV1).nasal",FALSE
"R-HSA-15669487","R-HSA-1566948","Elastic fibre formation","5/656","32/8020",0.116015250379081,0.588455131089449,0.527157014880385,"4052/3693/4053/2200/3690",5,"up","Reactome","Human alphaherpesvirus 1 (HSV1).nasal",FALSE
"R-HSA-25595847","R-HSA-2559584","Formation of Senescence-Associated Heterochromatin Foci (SAHF)","3/656","15/8020",0.118618431937833,0.591795783383835,0.530149678548728,"3009/3006/3005",3,"up","Reactome","Human alphaherpesvirus 1 (HSV1).nasal",FALSE
"R-HSA-90336587","R-HSA-9033658","Blood group systems biosynthesis","3/656","15/8020",0.118618431937833,0.591795783383835,0.530149678548728,"2523/28/6006",3,"up","Reactome","Human alphaherpesvirus 1 (HSV1).nasal",FALSE
"R-HSA-96488956","R-HSA-9648895","Response of EIF2AK1 (HRI) to heme deficiency","3/656","15/8020",0.118618431937833,0.591795783383835,0.530149678548728,"27102/2887/79094",3,"up","Reactome","Human alphaherpesvirus 1 (HSV1).nasal",FALSE
"R-HSA-96096906","R-HSA-9609690","HCMV Early Events","12/656","101/8020",0.120961111722062,0.600203777186101,0.537681829565458,"8970/7280/3017/1780/51807/8349/8329/85236/8339/8355/3012/8357",12,"up","Reactome","Human alphaherpesvirus 1 (HSV1).nasal",FALSE
"R-HSA-1740486","R-HSA-174048","APC/C:Cdc20 mediated degradation of Cyclin B","4/656","24/8020",0.12788169860911,0.621995669146964,0.557203706608856,"991/891/983/11065",4,"up","Reactome","Human alphaherpesvirus 1 (HSV1).nasal",FALSE
"R-HSA-30001706","R-HSA-3000170","Syndecan interactions","4/656","24/8020",0.12788169860911,0.621995669146964,0.557203706608856,"3693/6382/2247/3690",4,"up","Reactome","Human alphaherpesvirus 1 (HSV1).nasal",FALSE
"R-HSA-68093716","R-HSA-6809371","Formation of the cornified envelope","5/656","33/8020",0.128077969112409,0.621995669146964,0.557203706608856,"1829/5318/5046/8502/144501",5,"up","Reactome","Human alphaherpesvirus 1 (HSV1).nasal",FALSE
"R-HSA-89537507","R-HSA-8953750","Transcriptional Regulation by E2F6","5/656","33/8020",0.128077969112409,0.621995669146964,0.557203706608856,"672/5888/1869/1111/6241",5,"up","Reactome","Human alphaherpesvirus 1 (HSV1).nasal",FALSE
"R-HSA-14827886","R-HSA-1482788","Acyl chain remodelling of PC","3/656","16/8020",0.137563715581291,0.66102985434589,0.592171783970435,"5321/129642/255043",3,"up","Reactome","Human alphaherpesvirus 1 (HSV1).nasal",FALSE
"R-HSA-89638995","R-HSA-8963899","Plasma lipoprotein remodeling","3/656","16/8020",0.137563715581291,0.66102985434589,0.592171783970435,"1071/5360/5046",3,"up","Reactome","Human alphaherpesvirus 1 (HSV1).nasal",FALSE
"R-HSA-1123106","R-HSA-112310","Neurotransmitter release cycle","5/656","34/8020",0.140685695688413,0.668989792518341,0.599302552356893,"6507/8825/8497/6854/4128",5,"up","Reactome","Human alphaherpesvirus 1 (HSV1).nasal",FALSE
"R-HSA-68055676","R-HSA-6805567","Keratinization","5/656","34/8020",0.140685695688413,0.668989792518341,0.599302552356893,"1829/5318/5046/8502/144501",5,"up","Reactome","Human alphaherpesvirus 1 (HSV1).nasal",FALSE
"R-HSA-4254076","R-HSA-425407","SLC-mediated transmembrane transport","17/656","157/8020",0.141700179341744,0.670322610046695,0.600496533125361,"85413/6521/92745/6507/6547/28231/6005/6513/30061/6563/23657/55356/144195/353189/340024/6536/64078",17,"up","Reactome","Human alphaherpesvirus 1 (HSV1).nasal",FALSE
"R-HSA-1940686","R-HSA-194068","Bile acid and bile salt metabolism","4/656","25/8020",0.142973546239099,0.67286003977473,0.602769644209334,"114880/8714/11001/1645",4,"up","Reactome","Human alphaherpesvirus 1 (HSV1).nasal",FALSE
"R-HSA-688756","R-HSA-68875","Mitotic Prophase","13/656","115/8020",0.144937004039241,0.678602485578599,0.607913911678759,"8970/891/54892/9133/3017/5347/983/8349/85236/8339/8355/3012/8357",13,"up","Reactome","Human alphaherpesvirus 1 (HSV1).nasal",FALSE
"R-HSA-19124227","R-HSA-1912422","Pre-NOTCH Expression and Processing","10/656","84/8020",0.146491423672669,0.682380968434425,0.611298798032568,"4854/1869/8970/3017/8349/85236/8339/8355/3012/8357",10,"up","Reactome","Human alphaherpesvirus 1 (HSV1).nasal",FALSE
"R-HSA-1565807","R-HSA-156580","Phase II - Conjugation of compounds","8/656","64/8020",0.149425801097099,0.68555656483242,0.61414359932529,"2730/79094/494143/27306/4837/8460/27284/26873",8,"up","Reactome","Human alphaherpesvirus 1 (HSV1).nasal",FALSE
"R-HSA-2017226","R-HSA-201722","Formation of the beta-catenin:TCF transactivating complex","8/656","64/8020",0.149425801097099,0.68555656483242,0.61414359932529,"8970/3017/8349/85236/8339/8355/3012/8357",8,"up","Reactome","Human alphaherpesvirus 1 (HSV1).nasal",FALSE
"R-HSA-737726","R-HSA-73772","RNA Polymerase I Promoter Escape","8/656","64/8020",0.149425801097099,0.68555656483242,0.61414359932529,"8970/3017/8349/85236/8339/8355/3012/8357",8,"up","Reactome","Human alphaherpesvirus 1 (HSV1).nasal",FALSE
"R-HSA-56174726","R-HSA-5617472","Activation of anterior HOX genes in hindbrain development during early embryogenesis","10/656","85/8020",0.154687674774316,0.691414134758976,0.619390998683028,"8970/4211/3017/8349/5087/85236/8339/8355/3012/8357",10,"up","Reactome","Human alphaherpesvirus 1 (HSV1).nasal",FALSE
"R-HSA-56195076","R-HSA-5619507","Activation of HOX genes during differentiation","10/656","85/8020",0.154687674774316,0.691414134758976,0.619390998683028,"8970/4211/3017/8349/5087/85236/8339/8355/3012/8357",10,"up","Reactome","Human alphaherpesvirus 1 (HSV1).nasal",FALSE
"R-HSA-1764096","R-HSA-176409","APC/C:Cdc20 mediated degradation of mitotic proteins","9/656","75/8020",0.157224902759154,0.691414134758976,0.619390998683028,"991/4751/8900/891/890/701/9232/983/11065",9,"up","Reactome","Human alphaherpesvirus 1 (HSV1).nasal",FALSE
"R-HSA-68115586","R-HSA-6811558","PI5P, PP2A and IER3 Regulate PI3K/AKT Signaling","9/656","75/8020",0.157224902759154,0.691414134758976,0.619390998683028,"3082/8395/9173/9365/2247/1950/3815/7039/5154",9,"up","Reactome","Human alphaherpesvirus 1 (HSV1).nasal",FALSE
"R-HSA-738846","R-HSA-73884","Base Excision Repair","9/656","75/8020",0.157224902759154,0.691414134758976,0.619390998683028,"5427/55247/8970/5111/3017/8349/85236/8339/3012",9,"up","Reactome","Human alphaherpesvirus 1 (HSV1).nasal",FALSE
"R-HSA-96597877","R-HSA-9659787","Aberrant regulation of mitotic G1/S transition in cancer due to RB1 defects","3/656","17/8020",0.157449027220195,0.691414134758976,0.619390998683028,"1870/1869/9134",3,"up","Reactome","Human alphaherpesvirus 1 (HSV1).nasal",FALSE
"R-HSA-96610697","R-HSA-9661069","Defective binding of RB1 mutants to E2F1,(E2F2, E2F3)","3/656","17/8020",0.157449027220195,0.691414134758976,0.619390998683028,"1870/1869/9134",3,"up","Reactome","Human alphaherpesvirus 1 (HSV1).nasal",FALSE
"R-HSA-46158856","R-HSA-4615885","SUMOylation of DNA replication proteins","6/656","45/8020",0.158401558401796,0.691414134758976,0.619390998683028,"6790/332/7153/5111/55143/9212",6,"up","Reactome","Human alphaherpesvirus 1 (HSV1).nasal",FALSE
"R-HSA-1794096","R-HSA-179409","APC-Cdc20 mediated degradation of Nek2A","4/656","26/8020",0.158724788087273,0.691414134758976,0.619390998683028,"991/4751/701/11065",4,"up","Reactome","Human alphaherpesvirus 1 (HSV1).nasal",FALSE
"R-HSA-56264676","R-HSA-5626467","RHO GTPases activate IQGAPs","4/656","26/8020",0.158724788087273,0.691414134758976,0.619390998683028,"999/7280/51807/128239",4,"up","Reactome","Human alphaherpesvirus 1 (HSV1).nasal",FALSE
"R-HSA-52509246","R-HSA-5250924","B-WICH complex positively regulates rRNA expression","8/656","65/8020",0.159032823986183,0.691414134758976,0.619390998683028,"8970/3017/8349/85236/8339/8355/3012/8357",8,"up","Reactome","Human alphaherpesvirus 1 (HSV1).nasal",FALSE
"R-HSA-68114426","R-HSA-6811442","Intra-Golgi and retrograde Golgi-to-ER traffic","19/656","184/8020",0.172447479681338,0.74618269644105,0.668454436080816,"3797/24137/9609/147700/10112/5321/81930/7280/9493/3832/1062/11004/51560/1780/29127/56992/51807/146909/3833",19,"up","Reactome","Human alphaherpesvirus 1 (HSV1).nasal",FALSE
"R-HSA-3727906","R-HSA-372790","Signaling by GPCR","46/656","489/8020",0.173629764937438,0.747754600886231,0.669862598591804,"7504/7984/10170/11343/5475/5332/2862/9828/1894/6382/5321/29899/5737/9002/79948/1910/7225/53831/6004/5746/1393/133/150/9630/9162/54361/7855/8323/64805/719/5139/112/2262/5021/9628/389337/283869/5138/1645/8326/23365/128372/3792/56670/391114/140",46,"up","Reactome","Human alphaherpesvirus 1 (HSV1).nasal",FALSE
"R-HSA-3909186","R-HSA-390918","Peroxisomal lipid metabolism","4/656","27/8020",0.175078281788427,0.750452916773868,0.672279836667199,"1962/55825/11001/55289",4,"up","Reactome","Human alphaherpesvirus 1 (HSV1).nasal",FALSE
"R-HSA-14828396","R-HSA-1482839","Acyl chain remodelling of PE","3/656","18/8020",0.178146846282055,0.760037713343535,0.680866205416414,"5321/57110/129642",3,"up","Reactome","Human alphaherpesvirus 1 (HSV1).nasal",FALSE
"R-HSA-4183466","R-HSA-418346","Platelet homeostasis","8/656","67/8020",0.179083826450097,0.760481551390413,0.68126380980037,"2983/6547/5321/7225/8654/2982/5592/5138",8,"up","Reactome","Human alphaherpesvirus 1 (HSV1).nasal",FALSE
"R-HSA-4212706","R-HSA-421270","Cell-cell junction organization","5/656","37/8020",0.181481158323697,0.767093970136737,0.687187426985928,"999/1004/56288/9069/283",5,"up","Reactome","Human alphaherpesvirus 1 (HSV1).nasal",FALSE
"R-HSA-56330076","R-HSA-5633007","Regulation of TP53 Activity","16/656","153/8020",0.184349098858731,0.775625471235124,0.694830219807103,"672/6790/22974/5608/8900/83990/1763/580/890/1111/983/9156/116028/80010/9212/641",16,"up","Reactome","Human alphaherpesvirus 1 (HSV1).nasal",FALSE
"R-HSA-89572756","R-HSA-8957275","Post-translational protein phosphorylation","8/656","68/8020",0.189506326530013,0.793666404228906,0.710991867280636,"4052/10272/10117/3915/11167/2200/255738/2153",8,"up","Reactome","Human alphaherpesvirus 1 (HSV1).nasal",FALSE
"R-HSA-1798124","R-HSA-179812","GRB2 events in EGFR signaling","2/656","10/8020",0.194478023437921,0.79622616770772,0.713284985656192,"1950/7039",2,"up","Reactome","Human alphaherpesvirus 1 (HSV1).nasal",FALSE
"R-HSA-24659106","R-HSA-2465910","MASTL Facilitates Mitotic Progression","2/656","10/8020",0.194478023437921,0.79622616770772,0.713284985656192,"891/983",2,"up","Reactome","Human alphaherpesvirus 1 (HSV1).nasal",FALSE
"R-HSA-56546885","R-HSA-5654688","SHC-mediated cascade:FGFR1","2/656","10/8020",0.194478023437921,0.79622616770772,0.713284985656192,"9365/2247",2,"up","Reactome","Human alphaherpesvirus 1 (HSV1).nasal",FALSE
"R-HSA-56546896","R-HSA-5654689","PI-3K cascade:FGFR1","2/656","10/8020",0.194478023437921,0.79622616770772,0.713284985656192,"9365/2247",2,"up","Reactome","Human alphaherpesvirus 1 (HSV1).nasal",FALSE
"R-HSA-736146","R-HSA-73614","Pyrimidine salvage","2/656","10/8020",0.194478023437921,0.79622616770772,0.713284985656192,"978/7083",2,"up","Reactome","Human alphaherpesvirus 1 (HSV1).nasal",FALSE
"R-HSA-690526","R-HSA-69052","Switching of origins to a post-replicative state","10/656","90/8020",0.198909797821558,0.798089859961197,0.714954541061682,"4171/4998/23594/990/4173/8900/890/81620/11065/9134",10,"up","Reactome","Human alphaherpesvirus 1 (HSV1).nasal",FALSE
"R-HSA-1744146","R-HSA-174414","Processive synthesis on the C-strand of the telomere","3/656","19/8020",0.199531725852327,0.798089859961197,0.714954541061682,"5111/1763/641",3,"up","Reactome","Human alphaherpesvirus 1 (HSV1).nasal",FALSE
"R-HSA-2126766","R-HSA-212676","Dopamine Neurotransmitter Release Cycle","3/656","19/8020",0.199531725852327,0.798089859961197,0.714954541061682,"8825/8497/6854",3,"up","Reactome","Human alphaherpesvirus 1 (HSV1).nasal",FALSE
"R-HSA-29953836","R-HSA-2995383","Initiation of Nuclear Envelope (NE) Reformation","3/656","19/8020",0.199531725852327,0.798089859961197,0.714954541061682,"891/9133/983",3,"up","Reactome","Human alphaherpesvirus 1 (HSV1).nasal",FALSE
"R-HSA-55768926","R-HSA-5576892","Phase 0 - rapid depolarisation","3/656","19/8020",0.199531725852327,0.798089859961197,0.714954541061682,"6335/6331/6334",3,"up","Reactome","Human alphaherpesvirus 1 (HSV1).nasal",FALSE
"R-HSA-51731056","R-HSA-5173105","O-linked glycosylation","8/656","69/8020",0.200178070023126,0.798089859961197,0.714954541061682,"11227/27090/79623/9334/374907/256435/2650/8693",8,"up","Reactome","Human alphaherpesvirus 1 (HSV1).nasal",FALSE
"R-HSA-1948406","R-HSA-194840","Rho GTPase cycle","13/656","123/8020",0.204594203839936,0.810351542222467,0.725938950028082,"55789/395/7984/9886/9828/1894/4952/29127/10395/143872/389337/23365/9824",13,"up","Reactome","Human alphaherpesvirus 1 (HSV1).nasal",FALSE
"R-HSA-1764086","R-HSA-176408","Regulation of APC/C activators between G1/S and early anaphase","9/656","80/8020",0.205028703453877,0.810351542222467,0.725938950028082,"26271/991/8900/891/890/701/5347/983/11065",9,"up","Reactome","Human alphaherpesvirus 1 (HSV1).nasal",FALSE
"R-HSA-56899016","R-HSA-5689901","Metalloprotease DUBs","4/656","29/8020",0.209355931129047,0.820094492000058,0.73466699750279,"672/580/8329/3012",4,"up","Reactome","Human alphaherpesvirus 1 (HSV1).nasal",FALSE
"R-HSA-89392366","R-HSA-8939236","RUNX1 regulates transcription of genes involved in differentiation of HSCs","11/656","102/8020",0.210575839507699,0.820094492000058,0.73466699750279,"2623/4602/8970/3017/6886/8349/85236/8339/8355/3012/8357",11,"up","Reactome","Human alphaherpesvirus 1 (HSV1).nasal",FALSE
"R-HSA-55787756","R-HSA-5578775","Ion homeostasis","5/656","39/8020",0.210826595460583,0.820094492000058,0.73466699750279,"6547/2281/482/1193/6262",5,"up","Reactome","Human alphaherpesvirus 1 (HSV1).nasal",FALSE
"R-HSA-689496","R-HSA-68949","Orc1 removal from chromatin","8/656","70/8020",0.211086753143498,0.820094492000058,0.73466699750279,"4171/4998/23594/990/4173/8900/890/81620",8,"up","Reactome","Human alphaherpesvirus 1 (HSV1).nasal",FALSE
"R-HSA-12960726","R-HSA-1296072","Voltage gated Potassium channels","3/656","20/8020",0.221481818903671,0.837498370226596,0.750257950845754,"3757/9132/90134",3,"up","Reactome","Human alphaherpesvirus 1 (HSV1).nasal",FALSE
"R-HSA-4451446","R-HSA-445144","Signal transduction by L1","3/656","20/8020",0.221481818903671,0.837498370226596,0.750257950845754,"3674/3680/3690",3,"up","Reactome","Human alphaherpesvirus 1 (HSV1).nasal",FALSE
"R-HSA-88740816","R-HSA-8874081","MET activates PTK2 signaling","3/656","20/8020",0.221481818903671,0.837498370226596,0.750257950845754,"3082/3915/255631",3,"up","Reactome","Human alphaherpesvirus 1 (HSV1).nasal",FALSE
"R-HSA-96700956","R-HSA-9670095","Inhibition of DNA recombination at telomere","6/656","50/8020",0.222110477121029,0.837498370226596,0.750257950845754,"8970/3017/8349/85236/8339/3012",6,"up","Reactome","Human alphaherpesvirus 1 (HSV1).nasal",FALSE
"R-HSA-15025406","R-HSA-1502540","Signaling by Activin","2/656","11/8020",0.225531255307103,0.837498370226596,0.750257950845754,"10272/3624",2,"up","Reactome","Human alphaherpesvirus 1 (HSV1).nasal",FALSE
"R-HSA-1803364","R-HSA-180336","SHC1 events in EGFR signaling","2/656","11/8020",0.225531255307103,0.837498370226596,0.750257950845754,"1950/7039",2,"up","Reactome","Human alphaherpesvirus 1 (HSV1).nasal",FALSE
"R-HSA-1908406","R-HSA-190840","Microtubule-dependent trafficking of connexons from Golgi to the plasma membrane","2/656","11/8020",0.225531255307103,0.837498370226596,0.750257950845754,"7280/51807",2,"up","Reactome","Human alphaherpesvirus 1 (HSV1).nasal",FALSE
"R-HSA-1908726","R-HSA-190872","Transport of connexons to the plasma membrane","2/656","11/8020",0.225531255307103,0.837498370226596,0.750257950845754,"7280/51807",2,"up","Reactome","Human alphaherpesvirus 1 (HSV1).nasal",FALSE
"R-HSA-24680526","R-HSA-2468052","Establishment of Sister Chromatid Cohesion","2/656","11/8020",0.225531255307103,0.837498370226596,0.750257950845754,"113130/157570",2,"up","Reactome","Human alphaherpesvirus 1 (HSV1).nasal",FALSE
"R-HSA-88518056","R-HSA-8851805","MET activates RAS signaling","2/656","11/8020",0.225531255307103,0.837498370226596,0.750257950845754,"3082/57610",2,"up","Reactome","Human alphaherpesvirus 1 (HSV1).nasal",FALSE
"R-HSA-1994186","R-HSA-199418","Negative regulation of the PI3K/AKT network","9/656","82/8020",0.225656735022719,0.837498370226596,0.750257950845754,"3082/8395/9173/9365/2247/1950/3815/7039/5154",9,"up","Reactome","Human alphaherpesvirus 1 (HSV1).nasal",FALSE
"R-HSA-56935656","R-HSA-5693565","Recruitment and ATM-mediated phosphorylation of repair and signaling proteins at DNA double strand breaks","7/656","61/8020",0.22914716629554,0.847009566104566,0.758778385730383,"672/8970/580/3017/8349/85236/8339",7,"up","Reactome","Human alphaherpesvirus 1 (HSV1).nasal",FALSE
"R-HSA-88545186","R-HSA-8854518","AURKA Activation by TPX2","8/656","72/8020",0.233563203997038,0.859851634069742,0.770282722859503,"3161/6790/22974/4751/7283/10733/5347/983",8,"up","Reactome","Human alphaherpesvirus 1 (HSV1).nasal",FALSE
"R-HSA-56936066","R-HSA-5693606","DNA Double Strand Break Response","7/656","62/8020",0.241626299059402,0.878464959375516,0.786957137758432,"672/8970/580/3017/8349/85236/8339",7,"up","Reactome","Human alphaherpesvirus 1 (HSV1).nasal",FALSE
"R-HSA-1414056","R-HSA-141405","Inhibition of the proteolytic activity of APC/C required for the onset of anaphase by mitotic spindle checkpoint components","3/656","21/8020",0.243880059688147,0.878464959375516,0.786957137758432,"991/701/11065",3,"up","Reactome","Human alphaherpesvirus 1 (HSV1).nasal",FALSE
"R-HSA-1414306","R-HSA-141430","Inactivation of APC/C via direct inhibition of the APC/C complex","3/656","21/8020",0.243880059688147,0.878464959375516,0.786957137758432,"991/701/11065",3,"up","Reactome","Human alphaherpesvirus 1 (HSV1).nasal",FALSE
"R-HSA-4189906","R-HSA-418990","Adherens junctions interactions","3/656","21/8020",0.243880059688147,0.878464959375516,0.786957137758432,"999/1004/283",3,"up","Reactome","Human alphaherpesvirus 1 (HSV1).nasal",FALSE
