Module (or Feature),Analysis,P value,Q value,Direction
globalmet.globalmet_mod35,Longitudinal analysis DFSO - 1|5 shape,0.004252656814039123,0.014409596783965606,Severe
globalmet.globalmet_mod35,Longitudinal analysis DFSO - 2|3 average,0.8793766311517319,0.928763248324545,Mild
globalmet.globalmet_mod35,Longitudinal analysis DFSO - 2|3 shape,0.3151624267362258,0.4143478052385682,Severe
globalmet.globalmet_mod35,Longitudinal analysis DFSO - 2|4 average,5.590332159596622e-4,0.006645111812350702,Severe
globalmet.globalmet_mod35,Longitudinal analysis DFSO - 2|4 shape,0.01629819650785054,0.045332732008590906,Mild
globalmet.globalmet_mod35,Longitudinal analysis DFSO - 2|5 average,3.783821177403285e-6,1.1628328496410094e-4,Severe
globalmet.globalmet_mod35,Longitudinal analysis DFSO - 2|5 shape,4.28625295197818e-7,6.578069776967647e-6,Severe
globalmet.globalmet_mod35,Longitudinal analysis DFSO - 3|4 average,0.0057005832162160385,0.03702440645583613,Severe
globalmet.globalmet_mod35,Longitudinal analysis DFSO - 3|4 shape,6.751630159366798e-4,0.003072284883726264,Mild
globalmet.globalmet_mod35,Longitudinal analysis DFSO - 3|5 average,2.081079834193182e-4,0.003176179507825321,Severe
globalmet.globalmet_mod35,Longitudinal analysis DFSO - 3|5 shape,1.4668785922813135e-4,9.195358339673907e-4,Severe
globalmet.globalmet_mod35,Longitudinal analysis DFSO - 4|5 average,0.0027585934989245117,0.021860552255628204,Mild
globalmet.globalmet_mod35,Longitudinal analysis DFSO - 4|5 shape,1.4312462178777554e-8,3.4984059128549985e-7,Severe
globalmet.globalmet_mod36,Longitudinal analysis DFSO - 1|2 average,0.18284899614774233,0.38655995829891837,Mild
globalmet.globalmet_mod36,Longitudinal analysis DFSO - 1|2 shape,0.10733298439723632,0.18551380019275412,Mild
globalmet.globalmet_mod36,Longitudinal analysis DFSO - 1|3 average,0.07728567847720504,0.23352507165774186,Mild
globalmet.globalmet_mod36,Longitudinal analysis DFSO - 1|3 shape,0.9318909386324044,0.9499859083145871,Mild
globalmet.globalmet_mod36,Longitudinal analysis DFSO - 1|4 average,0.1350843392248007,0.31719349955034154,Severe
globalmet.globalmet_mod36,Longitudinal analysis DFSO - 1|4 shape,7.80602112921123e-9,2.2330187855634157e-7,Mild
globalmet.globalmet_mod36,Longitudinal analysis DFSO - 1|5 average,0.9239974351157778,0.9527305795792799,Severe
globalmet.globalmet_mod36,Longitudinal analysis DFSO - 1|5 shape,0.05620222716173244,0.11514602638013474,Mild
globalmet.globalmet_mod36,Longitudinal analysis DFSO - 2|3 average,0.6688005345419754,0.8061766859026718,Mild
globalmet.globalmet_mod36,Longitudinal analysis DFSO - 2|3 shape,0.0918462721312058,0.17135037499395225,Severe
globalmet.globalmet_mod36,Longitudinal analysis DFSO - 2|4 average,0.08312100511539948,0.24187636592471903,Severe
globalmet.globalmet_mod36,Longitudinal analysis DFSO - 2|4 shape,8.249976357699593e-7,1.154996690077943e-5,Mild
globalmet.globalmet_mod36,Longitudinal analysis DFSO - 2|5 average,0.15077176635708908,0.3419286805898239,Severe
globalmet.globalmet_mod36,Longitudinal analysis DFSO - 2|5 shape,0.30192156248142404,0.40128815266518386,Mild
globalmet.globalmet_mod36,Longitudinal analysis DFSO - 3|4 average,0.08283614263102104,0.24187636592471903,Severe
globalmet.globalmet_mod36,Longitudinal analysis DFSO - 3|4 shape,1.5743959046412798e-7,2.874983825866685e-6,Mild
globalmet.globalmet_mod36,Longitudinal analysis DFSO - 3|5 average,0.05103517861361618,0.1742308102324478,Severe
globalmet.globalmet_mod36,Longitudinal analysis DFSO - 3|5 shape,0.14296014252183495,0.22488112306805497,Mild
globalmet.globalmet_mod36,Longitudinal analysis DFSO - 4|5 average,0.7828154744480045,0.8728738918623767,Mild
globalmet.globalmet_mod36,Longitudinal analysis DFSO - 4|5 shape,0.10303716577374053,0.18037598855253054,Severe
globalmet.globalmet_mod37,Longitudinal analysis DFSO - 1|2 average,0.3319395752808624,0.5503208748077455,Mild
globalmet.globalmet_mod37,Longitudinal analysis DFSO - 1|2 shape,0.003965263767060006,0.013763725472439689,Severe
globalmet.globalmet_mod37,Longitudinal analysis DFSO - 1|3 average,0.21462774776188165,0.41992385431672496,Mild
globalmet.globalmet_mod37,Longitudinal analysis DFSO - 1|3 shape,0.021411853227859337,0.05691758452975267,Severe
globalmet.globalmet_mod37,Longitudinal analysis DFSO - 1|4 average,0.003913042337601055,0.02785555562360073,Mild
globalmet.globalmet_mod37,Longitudinal analysis DFSO - 1|4 shape,0.46641590746105543,0.5518160031933613,Severe
globalmet.globalmet_mod37,Longitudinal analysis DFSO - 1|5 average,0.09790127125179791,0.26585259003720985,Mild
globalmet.globalmet_mod37,Longitudinal analysis DFSO - 1|5 shape,0.10804117012524221,0.1859725059532858,Severe
globalmet.globalmet_mod37,Longitudinal analysis DFSO - 2|3 average,0.7241233535182336,0.8355269463671927,Severe
globalmet.globalmet_mod37,Longitudinal analysis DFSO - 2|3 shape,0.6094622129555209,0.6807822591524436,Mild
globalmet.globalmet_mod37,Longitudinal analysis DFSO - 2|4 average,0.3085595739492637,0.5201572500002241,Severe
globalmet.globalmet_mod37,Longitudinal analysis DFSO - 2|4 shape,0.10031227100257292,0.17908460497277415,Mild
globalmet.globalmet_mod37,Longitudinal analysis DFSO - 2|5 average,0.804789773673406,0.8871561258566061,Severe
globalmet.globalmet_mod37,Longitudinal analysis DFSO - 2|5 shape,0.07277786263480002,0.14350564463200005,Mild
globalmet.globalmet_mod37,Longitudinal analysis DFSO - 3|4 average,0.11264579898934113,0.2873151958027729,Mild
globalmet.globalmet_mod37,Longitudinal analysis DFSO - 3|4 shape,0.2701643059297669,0.36960589084854106,Mild
globalmet.globalmet_mod37,Longitudinal analysis DFSO - 3|5 average,0.7079723775335361,0.8290382859593454,Severe
globalmet.globalmet_mod37,Longitudinal analysis DFSO - 3|5 shape,0.1283814168674642,0.20815054585385742,Mild
globalmet.globalmet_mod37,Longitudinal analysis DFSO - 4|5 average,0.37096324467070685,0.5859160058695917,Severe
globalmet.globalmet_mod37,Longitudinal analysis DFSO - 4|5 shape,0.328784384479592,0.42620197988095265,Mild
globalmet.globalmet_mod38,Longitudinal analysis DFSO - 1|2 average,0.9733549856586188,0.9787927230086669,Mild
globalmet.globalmet_mod38,Longitudinal analysis DFSO - 1|2 shape,0.05189434067541307,0.10789912417660144,Severe
globalmet.globalmet_mod38,Longitudinal analysis DFSO - 1|3 average,0.6226291628272969,0.7762283346575001,Mild
globalmet.globalmet_mod38,Longitudinal analysis DFSO - 1|3 shape,0.20215171368764268,0.3012181307197362,Severe
globalmet.globalmet_mod38,Longitudinal analysis DFSO - 1|4 average,0.11246056739931945,0.2873151958027729,Mild
globalmet.globalmet_mod38,Longitudinal analysis DFSO - 1|4 shape,7.719805003978353e-5,5.315275576509685e-4,Mild
globalmet.globalmet_mod38,Longitudinal analysis DFSO - 1|5 average,0.5875265491176838,0.7569360448755436,Severe
globalmet.globalmet_mod38,Longitudinal analysis DFSO - 1|5 shape,0.47845325625520774,0.5613138760535957,Mild
globalmet.globalmet_mod38,Longitudinal analysis DFSO - 2|3 average,0.8301620302800621,0.8978576464831574,Severe
globalmet.globalmet_mod38,Longitudinal analysis DFSO - 2|3 shape,0.6525607163804487,0.7137382835411157,Mild
globalmet.globalmet_mod38,Longitudinal analysis DFSO - 2|4 average,0.05130129412399852,0.1742308102324478,Mild
globalmet.globalmet_mod38,Longitudinal analysis DFSO - 2|4 shape,0.01694360778039454,0.046209839401076015,Mild
globalmet.globalmet_mod38,Longitudinal analysis DFSO - 2|5 average,0.29696142810442394,0.5070073162758457,Severe
globalmet.globalmet_mod38,Longitudinal analysis DFSO - 2|5 shape,0.1742436385889844,0.2661175571177216,Mild
globalmet.globalmet_mod38,Longitudinal analysis DFSO - 3|4 average,0.08590773976125325,0.24713185410771482,Mild
globalmet.globalmet_mod38,Longitudinal analysis DFSO - 3|4 shape,5.655475495200328e-6,5.938249269960345e-5,Mild
globalmet.globalmet_mod38,Longitudinal analysis DFSO - 3|5 average,0.6709896925552951,0.8063782347513555,Severe
globalmet.globalmet_mod38,Longitudinal analysis DFSO - 3|5 shape,0.17960392222698976,0.2723236365896595,Mild
globalmet.globalmet_mod38,Longitudinal analysis DFSO - 4|5 average,0.42962783714237884,0.6353651112668983,Severe
globalmet.globalmet_mod38,Longitudinal analysis DFSO - 4|5 shape,0.6023691463708791,0.6746534439353846,Mild
globalmet.globalmet_mod39,Longitudinal analysis DFSO - 1|2 average,0.045180671450161886,0.15990911805394376,Severe
globalmet.globalmet_mod39,Longitudinal analysis DFSO - 1|2 shape,3.656222679796972e-7,5.90620586736434e-6,Severe
globalmet.globalmet_mod39,Longitudinal analysis DFSO - 1|3 average,0.663405803558774,0.8059308128625144,Mild
globalmet.globalmet_mod39,Longitudinal analysis DFSO - 1|3 shape,0.20449244608230613,0.3024184061780584,Severe
globalmet.globalmet_mod39,Longitudinal analysis DFSO - 1|4 average,0.8203500301393303,0.8930336290348406,Mild
globalmet.globalmet_mod39,Longitudinal analysis DFSO - 1|4 shape,4.949154167683638e-4,0.0023096052782523645,Severe
globalmet.globalmet_mod39,Longitudinal analysis DFSO - 1|5 average,0.8657326900109955,0.921303369437377,Severe
globalmet.globalmet_mod39,Longitudinal analysis DFSO - 1|5 shape,0.4871801407609275,0.5683768308877488,Mild
globalmet.globalmet_mod39,Longitudinal analysis DFSO - 2|3 average,0.44822572523558457,0.6485736823107304,Mild
globalmet.globalmet_mod39,Longitudinal analysis DFSO - 2|3 shape,0.24586069980618902,0.34885639837364657,Severe
globalmet.globalmet_mod39,Longitudinal analysis DFSO - 2|4 average,0.08178293537452788,0.24076284713061946,Mild
globalmet.globalmet_mod39,Longitudinal analysis DFSO - 2|4 shape,0.002416023987010643,0.009141712383283514,Severe
globalmet.globalmet_mod39,Longitudinal analysis DFSO - 2|5 average,0.33495413275996655,0.5526321947280547,Severe
globalmet.globalmet_mod39,Longitudinal analysis DFSO - 2|5 shape,0.042441950737212075,0.09381904899804774,Mild
globalmet.globalmet_mod39,Longitudinal analysis DFSO - 3|4 average,0.37703406475217593,0.5913551650271083,Mild
globalmet.globalmet_mod39,Longitudinal analysis DFSO - 3|4 shape,0.02394442892400131,0.0624637276278295,Severe
globalmet.globalmet_mod39,Longitudinal analysis DFSO - 3|5 average,0.9026072621580544,0.9406825064674513,Severe
globalmet.globalmet_mod39,Longitudinal analysis DFSO - 3|5 shape,0.03321033756938974,0.07630678254754653,Mild
globalmet.globalmet_mod39,Longitudinal analysis DFSO - 4|5 average,0.6223893383318829,0.7762283346575001,Severe
globalmet.globalmet_mod39,Longitudinal analysis DFSO - 4|5 shape,0.0011038668984137945,0.004457924012824939,Mild
globalmet.globalmet_mod4,Longitudinal analysis DFSO - 1|2 average,0.05169292054633548,0.17508892443113633,Severe
globalmet.globalmet_mod4,Longitudinal analysis DFSO - 1|2 shape,0.04874985329069349,0.10371620725217096,Mild
globalmet.globalmet_mod4,Longitudinal analysis DFSO - 1|3 average,0.3587657485270138,0.5729338949861057,Severe
globalmet.globalmet_mod4,Longitudinal analysis DFSO - 1|3 shape,0.007994010829887828,0.025629653042388456,Mild
globalmet.globalmet_mod4,Longitudinal analysis DFSO - 1|4 average,5.5406533325780245e-5,0.0010212582967448868,Severe
globalmet.globalmet_mod4,Longitudinal analysis DFSO - 1|4 shape,0.027113697325694925,0.06620786556274343,Mild
globalmet.globalmet_mod4,Longitudinal analysis DFSO - 1|5 average,1.4850719567272393e-6,5.197751848545338e-5,Severe
globalmet.globalmet_mod4,Longitudinal analysis DFSO - 1|5 shape,0.4701354097644961,0.5531004820758777,Mild
globalmet.globalmet_mod4,Longitudinal analysis DFSO - 2|3 average,0.7149866496078372,0.8326092222789971,Severe
globalmet.globalmet_mod4,Longitudinal analysis DFSO - 2|3 shape,0.4271573646840794,0.5140575735453105,Mild
globalmet.globalmet_mod4,Longitudinal analysis DFSO - 2|4 average,8.403503229028135e-5,0.001450467680626774,Severe
globalmet.globalmet_mod4,Longitudinal analysis DFSO - 2|4 shape,0.46890168142988625,0.5531004820758777,Mild
globalmet.globalmet_mod4,Longitudinal analysis DFSO - 2|5 average,7.5724238164307405e-6,1.9471946956536193e-4,Severe
globalmet.globalmet_mod4,Longitudinal analysis DFSO - 2|5 shape,0.3611001146119484,0.4487042844290483,Severe
globalmet.globalmet_mod4,Longitudinal analysis DFSO - 3|4 average,2.0191490573046684e-4,0.00314089853358504,Severe
globalmet.globalmet_mod4,Longitudinal analysis DFSO - 3|4 shape,0.6336713202048334,0.7022215157942745,Severe
globalmet.globalmet_mod4,Longitudinal analysis DFSO - 3|5 average,7.920329380694979e-5,0.0013860576416216213,Severe
globalmet.globalmet_mod4,Longitudinal analysis DFSO - 3|5 shape,0.09716802420177323,0.17440414600318271,Severe
globalmet.globalmet_mod4,Longitudinal analysis DFSO - 4|5 average,0.16634662598550337,0.3638832443432886,Mild
globalmet.globalmet_mod4,Longitudinal analysis DFSO - 4|5 shape,0.20336473379840264,0.30181338584921946,Severe
globalmet.globalmet_mod40,Longitudinal analysis DFSO - 1|2 average,0.19856327915742691,0.40353182538444826,Severe
globalmet.globalmet_mod40,Longitudinal analysis DFSO - 1|2 shape,1.6645610329475304e-5,1.456490903829089e-4,Mild
globalmet.globalmet_mod40,Longitudinal analysis DFSO - 1|3 average,0.052474073624213455,0.17535688404942426,Severe
globalmet.globalmet_mod40,Longitudinal analysis DFSO - 1|3 shape,0.00222876152755828,0.00850981674158616,Severe
globalmet.globalmet_mod40,Longitudinal analysis DFSO - 1|4 average,5.752164599672405e-4,0.006773577005221711,Severe
globalmet.globalmet_mod40,Longitudinal analysis DFSO - 1|4 shape,4.3853798513117645e-7,6.578069776967647e-6,Mild
globalmet.globalmet_mod40,Longitudinal analysis DFSO - 1|5 average,4.369166384849636e-5,8.738332769699273e-4,Severe
globalmet.globalmet_mod40,Longitudinal analysis DFSO - 1|5 shape,0.21719315541923379,0.31784364207692745,Severe
globalmet.globalmet_mod40,Longitudinal analysis DFSO - 2|3 average,0.815329309107151,0.8899246194331555,Mild
globalmet.globalmet_mod40,Longitudinal analysis DFSO - 2|3 shape,0.02818471274314958,0.06764331058355899,Severe
globalmet.globalmet_mod40,Longitudinal analysis DFSO - 2|4 average,0.0011786158687742713,0.011880447957244656,Severe
globalmet.globalmet_mod40,Longitudinal analysis DFSO - 2|4 shape,0.6757829214151686,0.7334078216908806,Severe
globalmet.globalmet_mod40,Longitudinal analysis DFSO - 2|5 average,8.123953586446863e-4,0.008824294412864695,Severe
globalmet.globalmet_mod40,Longitudinal analysis DFSO - 2|5 shape,0.0037179708835883844,0.013012898092559346,Severe
globalmet.globalmet_mod40,Longitudinal analysis DFSO - 3|4 average,0.008276189981569693,0.048055296667178865,Severe
globalmet.globalmet_mod40,Longitudinal analysis DFSO - 3|4 shape,0.1265593261929565,0.20602681008155713,Mild
globalmet.globalmet_mod40,Longitudinal analysis DFSO - 3|5 average,6.603033791805282e-4,0.007563475070613323,Severe
globalmet.globalmet_mod40,Longitudinal analysis DFSO - 3|5 shape,0.1423846029863996,0.224817794189052,Severe
globalmet.globalmet_mod40,Longitudinal analysis DFSO - 4|5 average,0.03455679788720639,0.13315463406079525,Severe
globalmet.globalmet_mod40,Longitudinal analysis DFSO - 4|5 shape,0.010551902666458366,0.03143119943200364,Severe
globalmet.globalmet_mod41,Longitudinal analysis DFSO - 1|2 average,0.6642030593716544,0.8059308128625144,Mild
globalmet.globalmet_mod41,Longitudinal analysis DFSO - 1|2 shape,0.9774329220846761,0.9844648136104651,Severe
globalmet.globalmet_mod41,Longitudinal analysis DFSO - 1|3 average,0.8100930510290327,0.8875802124318098,Mild
globalmet.globalmet_mod41,Longitudinal analysis DFSO - 1|3 shape,0.6202426093496246,0.6891584548329163,Severe
globalmet.globalmet_mod41,Longitudinal analysis DFSO - 1|4 average,0.011578972597218089,0.06078960613539497,Mild
globalmet.globalmet_mod41,Longitudinal analysis DFSO - 1|4 shape,0.06687836474091245,0.13312281133262194,Mild
globalmet.globalmet_mod41,Longitudinal analysis DFSO - 1|5 average,0.5397964229869872,0.724327468544839,Severe
globalmet.globalmet_mod41,Longitudinal analysis DFSO - 1|5 shape,5.8278030815587935e-5,4.090301784223022e-4,Mild
globalmet.globalmet_mod41,Longitudinal analysis DFSO - 2|3 average,0.14336582299594258,0.33023937289741806,Severe
globalmet.globalmet_mod41,Longitudinal analysis DFSO - 2|3 shape,0.6411611151872574,0.7086517588911793,Severe
globalmet.globalmet_mod41,Longitudinal analysis DFSO - 2|4 average,0.044321580292276216,0.15820167469764315,Mild
globalmet.globalmet_mod41,Longitudinal analysis DFSO - 2|4 shape,0.04513995871359926,0.09925236727412219,Mild
globalmet.globalmet_mod41,Longitudinal analysis DFSO - 2|5 average,0.7728799470777188,0.865625540727045,Severe
globalmet.globalmet_mod41,Longitudinal analysis DFSO - 2|5 shape,4.837993807155054e-4,0.0022830982011293514,Mild
globalmet.globalmet_mod41,Longitudinal analysis DFSO - 3|4 average,0.0014889442720044518,0.014543176610276041,Mild
globalmet.globalmet_mod41,Longitudinal analysis DFSO - 3|4 shape,0.025408599411072177,0.06336774075259256,Mild
globalmet.globalmet_mod41,Longitudinal analysis DFSO - 3|5 average,0.8190042677287107,0.8926863125762765,Severe
globalmet.globalmet_mod41,Longitudinal analysis DFSO - 3|5 shape,6.857424010172255e-4,0.003072284883726264,Mild
globalmet.globalmet_mod41,Longitudinal analysis DFSO - 4|5 average,0.41592739200477313,0.6246347007461431,Severe
globalmet.globalmet_mod41,Longitudinal analysis DFSO - 4|5 shape,0.010388606430553941,0.031165819291661824,Mild
globalmet.globalmet_mod5,Longitudinal analysis DFSO - 1|2 average,0.9092749014240231,0.9429517496249129,Severe
globalmet.globalmet_mod5,Longitudinal analysis DFSO - 1|2 shape,0.21902685040622388,0.3194141568424098,Mild
globalmet.globalmet_mod5,Longitudinal analysis DFSO - 1|3 average,0.9050360267842679,0.9411089966046412,Severe
globalmet.globalmet_mod5,Longitudinal analysis DFSO - 1|3 shape,0.11744850791668468,0.19731349330003028,Mild
globalmet.globalmet_mod5,Longitudinal analysis DFSO - 1|4 average,0.5584841787875487,0.7368482358872371,Severe
globalmet.globalmet_mod5,Longitudinal analysis DFSO - 1|4 shape,0.022588570664222613,0.059667922509267286,Severe
globalmet.globalmet_mod5,Longitudinal analysis DFSO - 1|5 average,0.01494172791340552,0.07185716477439295,Severe
globalmet.globalmet_mod5,Longitudinal analysis DFSO - 1|5 shape,0.1315185836124087,0.21002967725175534,Severe
globalmet.globalmet_mod5,Longitudinal analysis DFSO - 2|3 average,0.5213487449029746,0.7071037874895026,Severe
globalmet.globalmet_mod5,Longitudinal analysis DFSO - 2|3 shape,0.824560873903682,0.8614815100486231,Mild
globalmet.globalmet_mod5,Longitudinal analysis DFSO - 2|4 average,0.13645021826250148,0.3189745361980554,Severe
